"RFP_WaterID","X2015_Stocked","GIS_Key","WaterName","SectionNumber","waterid","surveyid","lat","long","SurveyDate","Rivermile","length","width","species","sizebin","catch","DeadOrMarkedCapture","EffortNumber","EstimateType","SiteEffortHours","gear","surveypurpose","date","year"
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brook Trout",100,4,"NULL",3,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brook Trout",125,3,"NULL",3,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brook Trout",150,1,"NULL",3,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brook Trout",175,0,"NULL",3,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brook Trout",200,0,"NULL",3,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brook Trout",225,0,"NULL",3,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brook Trout",250,0,"NULL",3,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brown Trout",100,3,"NULL",1,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brown Trout",125,1,"NULL",1,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brown Trout",100,1,"NULL",2,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brown Trout",125,0,"NULL",2,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brown Trout",100,0,"NULL",3,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
1964,"No","1964-1","Elk Lick Run",1,3213,49232,41.503611,-77.821389,"9/2/1998",0.45,300,1.8,"Brown Trout",125,0,"NULL",3,"Zippen 3 Pass Removel",0.409,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1998-09-02,1998
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",50,1,"NULL",1,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",100,3,"NULL",1,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",125,4,"NULL",1,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",150,5,"NULL",1,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",175,1,"NULL",1,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",200,3,"NULL",1,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",50,0,"NULL",2,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",100,1,"NULL",2,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",125,1,"NULL",2,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",150,1,"NULL",2,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",175,0,"NULL",2,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",200,0,"NULL",2,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",50,0,"NULL",3,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",100,0,"NULL",3,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",125,0,"NULL",3,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",150,0,"NULL",3,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",175,0,"NULL",3,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brook Trout",200,0,"NULL",3,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brown Trout",200,1,"NULL",1,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brown Trout",200,0,"NULL",2,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,9411,39.958611,-79.279444,"7/18/1984",0.06,385,7.1,"Brown Trout",200,0,"NULL",3,"Zippen 3 Pass Removel",0.683,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",75,1,"NULL",1,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",100,6,"NULL",1,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",125,12,"NULL",1,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",150,3,"NULL",1,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",75,0,"NULL",2,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",100,6,"NULL",2,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",125,5,"NULL",2,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",150,2,"NULL",2,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",75,0,"NULL",3,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",100,1,"NULL",3,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",125,0,"NULL",3,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
5,"Yes","5-2","Fall Creek",2,9,22065,39.963056,-79.325278,"7/18/1984",3,240,4.1,"Brook Trout",150,0,"NULL",3,"Zippen 3 Pass Removel",0.583,"Electrobackpack","Fish - Population Estimate Absolute Abundance Indices",1984-07-18,1984
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brook Trout",325,2,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brook Trout",350,2,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brook Trout",375,1,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brook Trout",325,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brook Trout",350,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brook Trout",375,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brook Trout",325,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brook Trout",350,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brook Trout",375,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",100,1,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",125,1,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",200,2,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",225,1,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",250,2,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",300,1,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",325,2,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",350,1,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",375,4,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",400,5,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",425,4,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",475,1,"NULL",1,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",100,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",125,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",200,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",225,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",250,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",300,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",325,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",350,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",375,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",400,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",425,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",475,0,"NULL",2,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",100,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",125,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",200,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",225,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",250,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",300,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",325,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",350,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",375,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",400,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",425,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,38899,39.915278,-77.620556,"9/20/1983",3.53,310,3.9,"Brown Trout",475,0,"NULL",3,"Zippen 3 Pass Removel",2.3,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-20,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",100,3,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",125,6,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",150,1,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",200,1,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",225,4,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",250,2,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",275,2,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",300,1,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",325,3,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",375,1,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
1621,"No","1621-2","Falling Spring Branch",2,2470,13353,39.911667,-77.616667,"9/19/1983",3.95,300,7.6,"Brown Trout",450,1,"NULL",1,"Zippen 3 Pass Removel",1.9,"Electrotowboat","Fish - Population Estimate Absolute Abundance Indices",1983-09-19,1983
